"Iteration","LogProbability","CurrentDecryptedText....current.decryted.text","CorrectText....correct.text"
35264,-180.218266945586,"zuru bm mopu mwpxdu kulk","here is some sample text"
35265,-180.218266945586,"zuru bn nopu nwpxdu kulk","here is some sample text"
35266,-180.218266945586,"zuru bn nopu nwpxdu julj","here is some sample text"
35267,-180.218266945586,"zuru bn npou nwoxdu julj","here is some sample text"
35268,-180.218266945586,"zuru bn npou nwoxdu julj","here is some sample text"
35269,-180.218266945586,"zuru bn npou nwofdu julj","here is some sample text"
35270,-180.218266945586,"zuru bn npou nfowdu julj","here is some sample text"
35271,-180.218266945586,"buru zn npou nfowdu julj","here is some sample text"
35272,-180.218266945586,"buru zn npou nfowdu julj","here is some sample text"
35273,-180.218266945586,"buru zn npou nsowdu julj","here is some sample text"
35274,-180.218266945586,"byry zn npoy nsowdy jylj","here is some sample text"
35275,-180.218266945586,"tyry zn npoy nsowdy jylj","here is some sample text"
35276,-180.218266945586,"cyry zn npoy nsowdy jylj","here is some sample text"
35277,-180.218266945586,"cyry zn npoy nsoldy jywj","here is some sample text"
35278,-180.218266945586,"cyry zn npoy nsoldy jywj","here is some sample text"
35279,-180.218266945586,"cyry zn npoy nsoldy jywj","here is some sample text"
35280,-180.218266945586,"cyry zn npoy nuoldy jywj","here is some sample text"
35281,-180.218266945586,"cyty zn npoy nuoldy jywj","here is some sample text"
35282,-180.218266945586,"cyvy zn npoy nuoldy jywj","here is some sample text"
35283,-180.218266945586,"cyvy nz zpoy zuoldy jywj","here is some sample text"
35284,-180.218266945586,"cyvy nz zpoy zuoldy jywj","here is some sample text"
35285,-154.203713882705,"cyvy ne epoy euoldy jywj","here is some sample text"
35286,-154.203713882705,"cyvy ne epoy euoldy gywg","here is some sample text"
35287,-154.203713882705,"ctvt ne epot euoldt gtwg","here is some sample text"
35288,-154.203713882705,"ctvt ne epot euoldt ztwz","here is some sample text"
35289,-150.861307852222,"ctvt no opet oueldt ztwz","here is some sample text"
35290,-128.671244984972,"cava no opea ouelda zawz","here is some sample text"
35291,-128.671244984972,"cava no opra ourlda zawz","here is some sample text"
35292,-128.671244984972,"cava no opra ourlda zawz","here is some sample text"
35293,-150.861307852222,"cxvx no oprx ourldx zxwz","here is some sample text"
35294,-150.861307852222,"cxvx no oprx ourldx zxwz","here is some sample text"
35295,-150.861307852222,"cxvx no oprx ourlfx zxwz","here is some sample text"
35296,-180.218266945586,"cxnx vo oprx ourlfx zxwz","here is some sample text"
35297,-180.218266945586,"cxnx vo owrx ourlfx zxpz","here is some sample text"
35298,-180.218266945586,"cxnx vo owrx ourlfx zxpz","here is some sample text"
35299,-180.218266945586,"rxnx vo owcx ouclfx zxpz","here is some sample text"
35300,-180.218266945586,"rxnx vo owcx ouclfx zxpz","here is some sample text"
35301,-180.218266945586,"rxnx vo owax oualfx zxpz","here is some sample text"
35302,-180.218266945586,"rxnx vo otax oualfx zxpz","here is some sample text"
35303,-180.218266945586,"rxnx vo otax oualsx zxpz","here is some sample text"
35304,-180.218266945586,"rjnj vo otaj oualsj zjpz","here is some sample text"
35305,-180.218266945586,"rjnj vo oxaj oualsj zjpz","here is some sample text"
35306,-152.800166624944,"rjnj go oxaj oualsj zjpz","here is some sample text"
35307,-152.800166624944,"rbnb go oxab oualsb zbpz","here is some sample text"
35308,-152.800166624944,"rene go oxae oualse zepz","here is some sample text"
35309,-152.800166624944,"rene go oxae okalse zepz","here is some sample text"
35310,-152.800166624944,"rene go oxse okslae zepz","here is some sample text"
35311,-152.800166624944,"iene go oxse okslae zepz","here is some sample text"
35312,-152.800166624944,"iene go oxse okslae qepq","here is some sample text"
35313,-152.800166624944,"aene go oxse okslie qepq","here is some sample text"
35314,-180.218266945586,"aene og gxse gkslie qepq","here is some sample text"
35315,-180.218266945586,"aene vg gxse gkslie qepq","here is some sample text"
35316,-180.218266945586,"aene vt txse tkslie qepq","here is some sample text"
35317,-180.218266945586,"aene ht txse tkslie qepq","here is some sample text"
35318,-180.218266945586,"aene ht txse tkslie qepq","here is some sample text"
35319,-180.218266945586,"aene ht txse tuslie qepq","here is some sample text"
35320,-180.218266945586,"aere ht txse tuslie qepq","here is some sample text"
35321,-180.218266945586,"aere ht txne tunlie qepq","here is some sample text"
35322,-180.218266945586,"lere ht txne tunaie qepq","here is some sample text"
35323,-180.218266945586,"lere ht txne tunaie qepq","here is some sample text"
35324,-180.218266945586,"lexe ht trne tunaie qepq","here is some sample text"
35325,-160.570680579945,"lexe ht trne tunaie seps","here is some sample text"
35326,-180.218266945586,"lhxh et trnh tunaih shps","here is some sample text"
35327,-180.218266945586,"lhxh ev vrnh vunaih shps","here is some sample text"
35328,-180.218266945586,"lhxh ev vrnh vunaih shps","here is some sample text"
35329,-180.218266945586,"lhxh ev vrnh vunaih shps","here is some sample text"
35330,-180.218266945586,"lhxh ev vrnh vunaih shps","here is some sample text"
35331,-180.218266945586,"lhxh ev vrnh vuntih shps","here is some sample text"
35332,-180.218266945586,"lhxh ev vrnh vuntih shps","here is some sample text"
35333,-180.218266945586,"ljxj ev vrnj vuntij sjps","here is some sample text"
35334,-180.218266945586,"ljxj ev vrnj vuntij sjps","here is some sample text"
35335,-180.218266945586,"ljxj zv vrnj vuntij sjps","here is some sample text"
35336,-180.218266945586,"ljxj zv vrnj vunsij tjpt","here is some sample text"
35337,-180.218266945586,"ljxj ze ernj eunsij tjpt","here is some sample text"
35338,-180.218266945586,"ljxj ze ernj eunsij tjct","here is some sample text"
35339,-180.218266945586,"ljxj ze eqnj eunsij tjct","here is some sample text"
35340,-180.218266945586,"ljxj ze eqnj eunsij tjct","here is some sample text"
35341,-180.218266945586,"ljxj ze eqnj eunsij tjct","here is some sample text"
35342,-180.218266945586,"ljxj ze epnj eunsij tjct","here is some sample text"
35343,-180.218266945586,"lxjx ze epnx eunsix txct","here is some sample text"
35344,-180.218266945586,"lxjx ze epnx eunshx txct","here is some sample text"
35345,-180.218266945586,"lxzx je epnx eunshx txct","here is some sample text"
35346,-180.218266945586,"lozo je epno eunsho toct","here is some sample text"
35347,-180.218266945586,"pozo je elno eunsho toct","here is some sample text"
35348,-180.218266945586,"pozo je elro eursho toct","here is some sample text"
35349,-153.964180555171,"pozo se elro eurjho toct","here is some sample text"
35350,-153.964180555171,"pozo se elro eurjho toct","here is some sample text"
35351,-153.964180555171,"pozo se elro eurjho toct","here is some sample text"
35352,-153.964180555171,"pozo se elro eurjho tobt","here is some sample text"
35353,-180.218266945586,"pozo xe elro eurjho tobt","here is some sample text"
35354,-180.218266945586,"pozo xw wlro wurjho tobt","here is some sample text"
35355,-180.218266945586,"pizi xw wlri wurjhi tibt","here is some sample text"
35356,-180.218266945586,"pizi xw wlri wurjhi tibt","here is some sample text"
35357,-180.218266945586,"pizi gw wlri wurjhi tibt","here is some sample text"
35358,-180.218266945586,"piui gw wlri wzrjhi tibt","here is some sample text"
35359,-180.218266945586,"piui yw wlri wzrjhi tibt","here is some sample text"
35360,-180.218266945586,"piui yw wlri wzrjhi tibt","here is some sample text"
35361,-155.87262739981,"piui yo olri ozrjhi tibt","here is some sample text"
35362,-155.87262739981,"pini yo olri ozrjhi tibt","here is some sample text"
35363,-155.87262739981,"pini yo olri ozrjhi tibt","here is some sample text"
35364,-155.87262739981,"pene yo olre ozrjhe tebt","here is some sample text"
35365,-155.87262739981,"pene yo olre ozrjhe tebt","here is some sample text"
35366,-155.87262739981,"pene yo olre ozrjhe tebt","here is some sample text"
35367,-155.87262739981,"pene yo olre ozrhje tebt","here is some sample text"
35368,-155.87262739981,"pdnd yo olrd ozrhjd tdbt","here is some sample text"
35369,-155.87262739981,"pdnd yo olrd ozrhjd tdbt","here is some sample text"
35370,-155.87262739981,"pdnd yo olrd ozrajd tdbt","here is some sample text"
35371,-155.87262739981,"pdnd yo olrd ozrajd tdbt","here is some sample text"
35372,-155.87262739981,"pdnd yo olrd ozrajd tdwt","here is some sample text"
35373,-155.87262739981,"pdnd yo olrd ozrajd tdwt","here is some sample text"
35374,-155.87262739981,"pdnd yo oqrd ozrajd tdwt","here is some sample text"
35375,-155.87262739981,"pdnd yo oqrd ozrajd tdwt","here is some sample text"
35376,-155.87262739981,"pdnd yo oqrd ozrwjd tdat","here is some sample text"
35377,-180.218266945586,"pdnd yt tqrd tzrwjd odao","here is some sample text"
35378,-180.218266945586,"pdnd yt tqrd tzrwjd odao","here is some sample text"
35379,-180.218266945586,"pdnd yt tqrd tzrwjd odao","here is some sample text"
35380,-180.218266945586,"pdad yt tqrd tzrwjd odno","here is some sample text"
35381,-180.218266945586,"edad yt tqrd tzrwjd odno","here is some sample text"
35382,-180.218266945586,"edad yt tqrd tzrwjd vdnv","here is some sample text"
35383,-180.218266945586,"edad zt tqrd tyrwjd vdnv","here is some sample text"
35384,-180.218266945586,"edad zt tqrd tyrwjd vdnv","here is some sample text"
35385,-180.218266945586,"eyay zt tqry tdrwjy vynv","here is some sample text"
35386,-180.218266945586,"eyay zm mqry mdrwjy vynv","here is some sample text"
35387,-180.218266945586,"eyay zm mgry mdrwjy vynv","here is some sample text"
35388,-180.218266945586,"eyay zm mgry mdrwjy vynv","here is some sample text"
35389,-180.218266945586,"eyay zm mgry mdrjwy vynv","here is some sample text"
35390,-180.218266945586,"eyay dm mgry mzrjwy vynv","here is some sample text"
35391,-180.218266945586,"eyay dm mgry mzrjwy vynv","here is some sample text"
35392,-180.218266945586,"eyfy dm mgry mzrjwy vynv","here is some sample text"
35393,-180.218266945586,"eyfy dm mgry mzriwy vynv","here is some sample text"
35394,-180.218266945586,"enfn dm mgrn mzriwn vnyv","here is some sample text"
35395,-180.218266945586,"anfn dm mgrn mzriwn vnyv","here is some sample text"
35396,-180.218266945586,"anfn dy ygrn yzriwn vnmv","here is some sample text"
35397,-180.218266945586,"anjn dy ygrn yzriwn vnmv","here is some sample text"
35398,-180.218266945586,"anjn dy ygrn yzriwn vnmv","here is some sample text"
35399,-180.218266945586,"anjn dt tgrn tzriwn vnmv","here is some sample text"
35400,-180.218266945586,"anjn dt tgrn tzriwn vnpv","here is some sample text"
35401,-180.218266945586,"anjn dt tgrn tzriwn vnpv","here is some sample text"
35402,-180.218266945586,"anjn dt tgrn thriwn vnpv","here is some sample text"
35403,-180.218266945586,"agjg dt tnrg thriwg vgpv","here is some sample text"
35404,-180.218266945586,"agjg ot tnrg thriwg vgpv","here is some sample text"
35405,-180.218266945586,"agjg ot tcrg thriwg vgpv","here is some sample text"
35406,-180.218266945586,"agxg ot tcrg thriwg vgpv","here is some sample text"
35407,-180.218266945586,"fgxg ot tcrg thriwg vgpv","here is some sample text"
35408,-180.218266945586,"fgxg ot tcrg thriwg mgpm","here is some sample text"
35409,-180.218266945586,"fgxg ot tcrg thrivg mgpm","here is some sample text"
35410,-180.218266945586,"fgwg ot tcrg thrivg mgpm","here is some sample text"
35411,-180.218266945586,"fgwg ot tprg thrivg mgcm","here is some sample text"
35412,-180.218266945586,"fsws ot tprs thrivs mscm","here is some sample text"
35413,-180.218266945586,"fsws ot tprs thrivs mscm","here is some sample text"
35414,-180.218266945586,"fsws ot tpgs thgivs mscm","here is some sample text"
35415,-180.218266945586,"fsws op ptgs phgivs mscm","here is some sample text"
35416,-180.218266945586,"fsws op ptgs phgivs mscm","here is some sample text"
35417,-180.218266945586,"fsxs op ptgs phgivs mscm","here is some sample text"
35418,-180.218266945586,"fsxs op pags phgivs mscm","here is some sample text"
35419,-180.218266945586,"fsjs op pags phgivs mscm","here is some sample text"
35420,-180.218266945586,"fsjs op pags phgivs mscm","here is some sample text"
35421,-180.218266945586,"fxjx op pagx phgivx mxcm","here is some sample text"
35422,-155.500658903101,"fxjx om magx mhgivx pxcp","here is some sample text"
35423,-155.500658903101,"fpjp om magp mhgivp xpcx","here is some sample text"
35424,-155.500658903101,"fpjp om magp mhgivp xpqx","here is some sample text"
35425,-155.500658903101,"fpjp om magp mhgivp xpdx","here is some sample text"
35426,-155.500658903101,"fpjp om maip mhigvp xpdx","here is some sample text"
35427,-180.218266945586,"fpjp og gaip ghimvp xpdx","here is some sample text"
35428,-180.218266945586,"fpjp og gaip ghimvp xpdx","here is some sample text"
35429,-180.218266945586,"fpjp og gaip ghimvp xpdx","here is some sample text"
35430,-180.218266945586,"fpjp og gaip ghimvp xpdx","here is some sample text"
35431,-180.218266945586,"fpjp oy yaip yhimvp xpdx","here is some sample text"
35432,-180.218266945586,"fpjp oy yaip yhimvp xpdx","here is some sample text"
35433,-180.218266945586,"fpjp oy yaip ytimvp xpdx","here is some sample text"
35434,-180.218266945586,"fpjp oy yaip ytimvp xpdx","here is some sample text"
35435,-157.328956660994,"fpjp ey yaip ytimvp xpdx","here is some sample text"
35436,-157.328956660994,"fnjn ey yain ytimvn xndx","here is some sample text"
35437,-157.328956660994,"fnjn ey yain ytimvn xnux","here is some sample text"
35438,-130.941022795464,"fnjn es sain stimvn xnux","here is some sample text"
35439,-126.922390054978,"fnjn es spin stimvn xnux","here is some sample text"
35440,-126.922390054978,"fnjn es spin stimvn xnux","here is some sample text"
35441,-126.922390054978,"fnjn es spin stimvn xnux","here is some sample text"
35442,-133.282828601612,"fgjg es spig stimvg xgux","here is some sample text"
35443,-133.282828601612,"tgjg es spig sfimvg xgux","here is some sample text"
35444,-133.282828601612,"tgdg es spig sfimvg xgux","here is some sample text"
35445,-152.119484751036,"tgdg es sprg sfrmvg xgux","here is some sample text"
35446,-180.218266945586,"tsds eg gprs gfrmvs xsux","here is some sample text"
35447,-180.218266945586,"tsds eg gprs gfrmvs usxu","here is some sample text"
35448,-180.218266945586,"tsds eg gmrs gfrpvs usxu","here is some sample text"
35449,-180.218266945586,"tsds eg gmrs gfrpvs usxu","here is some sample text"
35450,-180.218266945586,"tsds eg gmrs gfrpvs usxu","here is some sample text"
35451,-180.218266945586,"tsds eg gmrs garpvs usxu","here is some sample text"
35452,-180.218266945586,"tsds eg gmhs gahpvs usxu","here is some sample text"
35453,-180.218266945586,"tsds eg gmhs gahpvs usxu","here is some sample text"
35454,-180.218266945586,"tfdf eg gmhf gahpvf ufxu","here is some sample text"
35455,-180.218266945586,"ofdf eg gmhf gahpvf ufxu","here is some sample text"
35456,-180.218266945586,"ofmf eg gdhf gahpvf ufxu","here is some sample text"
35457,-180.218266945586,"ofmf eg gdhf gahpvf uftu","here is some sample text"
35458,-180.218266945586,"ofmf eg gdhf gahpvf uftu","here is some sample text"
35459,-180.218266945586,"ofmf eg gdhf gahpvf uftu","here is some sample text"
35460,-180.218266945586,"ofmf eg gdhf gahpvf ufqu","here is some sample text"
35461,-180.218266945586,"ofmf eg gdhf gahpvf ufqu","here is some sample text"
35462,-180.218266945586,"ofmf eg gdpf gaphvf ufqu","here is some sample text"
35463,-180.218266945586,"ofmf eg gdpf gaphvf ufqu","here is some sample text"
35464,-180.218266945586,"onmn eg gdpn gaphvn unqu","here is some sample text"
35465,-180.218266945586,"onmn ek kdpn kaphvn unqu","here is some sample text"
35466,-180.218266945586,"onmn ek kdpn kaphwn unqu","here is some sample text"
35467,-180.218266945586,"znmn ek kdpn kaphwn unqu","here is some sample text"
35468,-180.218266945586,"znmn ek kdpn kaphwn unqu","here is some sample text"
35469,-180.218266945586,"znmn ek kdpn kaphwn unqu","here is some sample text"
35470,-180.218266945586,"znon ek kdpn kaphwn unqu","here is some sample text"
35471,-180.218266945586,"wnon ek kdpn kaphzn unqu","here is some sample text"
35472,-180.218266945586,"knon ew wdpn waphzn unqu","here is some sample text"
35473,-180.218266945586,"rnon ew wdpn waphzn unqu","here is some sample text"
35474,-180.218266945586,"rnkn ew wdpn waphzn unqu","here is some sample text"
35475,-180.218266945586,"rnkn ew wdpn waphzn unqu","here is some sample text"
35476,-180.218266945586,"rnkn ew wdpn waphzn unqu","here is some sample text"
35477,-180.218266945586,"rnkn ew wdpn waphmn unqu","here is some sample text"
35478,-180.218266945586,"unkn ew wdpn waphmn rnqr","here is some sample text"
35479,-180.218266945586,"unkn ev vdpn vaphmn rnqr","here is some sample text"
35480,-180.218266945586,"unkn ev vmpn vaphdn rnqr","here is some sample text"
35481,-180.218266945586,"unkn ev vmzn vazhdn rnqr","here is some sample text"
35482,-180.218266945586,"unkn ev vizn vazhdn rnqr","here is some sample text"
35483,-180.218266945586,"unkn ev vizn vazhdn rnqr","here is some sample text"
35484,-180.218266945586,"unkn ev vifn vafhdn rnqr","here is some sample text"
35485,-152.122113660555,"unkn em mifn mafhdn rnqr","here is some sample text"
35486,-152.122113660555,"unkn em mifn mafhdn rnqr","here is some sample text"
35487,-152.122113660555,"unkn em mifn mafhdn rnsr","here is some sample text"
35488,-180.218266945586,"unkn dm mifn mafhen rnsr","here is some sample text"
35489,-180.218266945586,"xnkn dm mifn mafhen rnsr","here is some sample text"
35490,-180.218266945586,"xnkn dm mifn mafhen rnsr","here is some sample text"
35491,-180.218266945586,"knxn dm mifn mafhen rnsr","here is some sample text"
35492,-150.73518996643,"knxn de eifn eafhmn rnsr","here is some sample text"
35493,-150.73518996643,"knxn de eifn eafhmn rnsr","here is some sample text"
35494,-150.73518996643,"kaxa de eifa enfhma rasr","here is some sample text"
35495,-180.218266945586,"kaxa du uifa unfhma rasr","here is some sample text"
35496,-180.218266945586,"kfxf du uiaf unahmf rfsr","here is some sample text"
35497,-180.218266945586,"kfxf du uiaf ulahmf rfsr","here is some sample text"
35498,-180.218266945586,"kixi du ufai ulahmi risr","here is some sample text"
35499,-180.218266945586,"kixi du ufai ulatmi risr","here is some sample text"
35500,-180.218266945586,"kixi du ufai ulatmi rijr","here is some sample text"
35501,-180.218266945586,"kqxq du ufaq ulatmq rqjr","here is some sample text"
35502,-180.218266945586,"kqxq du ufaq ulatmq iqji","here is some sample text"
35503,-180.218266945586,"kqxq du ufaq ulatmq iqji","here is some sample text"
35504,-180.218266945586,"kqoq du ufaq ulatmq iqji","here is some sample text"
35505,-180.218266945586,"kqoq du ufaq ulatmq iqhi","here is some sample text"
35506,-180.218266945586,"kqoq du ufaq ulajmq iqhi","here is some sample text"
35507,-180.218266945586,"jqoq du ufaq ulakmq iqhi","here is some sample text"
35508,-180.218266945586,"jqoq du ufvq ulvkmq iqhi","here is some sample text"
35509,-180.218266945586,"jqoq du ufvq ulvkmq iqhi","here is some sample text"
35510,-180.218266945586,"jqoq du ufvq ulvkmq iqyi","here is some sample text"
35511,-180.218266945586,"jqoq du unvq ulvkmq iqyi","here is some sample text"
35512,-152.008114697486,"jquq do onvq olvkmq iqyi","here is some sample text"
35513,-152.008114697486,"jquq do onvq olvmkq iqyi","here is some sample text"
35514,-152.008114697486,"jquq do onvq olvmkq iqyi","here is some sample text"
35515,-152.008114697486,"jquq do onvq olvmkq iqyi","here is some sample text"
35516,-152.008114697486,"jquq do onvq olvmkq iqyi","here is some sample text"
35517,-152.008114697486,"jqgq do onvq olvmkq iqyi","here is some sample text"
35518,-152.008114697486,"jqfq do onvq olvmkq iqyi","here is some sample text"
35519,-152.008114697486,"jqfq do onvq olvmkq iqyi","here is some sample text"
35520,-152.008114697486,"jqfq do onvq olvmkq iqyi","here is some sample text"
35521,-152.008114697486,"jqfq do onvq olvgkq iqyi","here is some sample text"
35522,-152.008114697486,"jqfq do onvq olvgkq iqyi","here is some sample text"
35523,-152.008114697486,"jqfq do onvq olvgkq iqyi","here is some sample text"
35524,-152.008114697486,"hqfq do onvq olvgkq iqyi","here is some sample text"
35525,-152.008114697486,"hqfq do onvq olvgkq iqyi","here is some sample text"
35526,-152.008114697486,"hqfq do onvq olvgkq iqyi","here is some sample text"
35527,-152.008114697486,"hqfq do onvq olvgkq iqyi","here is some sample text"
35528,-152.008114697486,"hqfq do onvq olvgkq iqxi","here is some sample text"
35529,-152.008114697486,"hqfq do onvq olvgkq iqxi","here is some sample text"
35530,-152.008114697486,"hqfq do onvq olvgkq iqxi","here is some sample text"
35531,-152.008114697486,"hzfz do onvz olvgkz izxi","here is some sample text"
35532,-152.008114697486,"hzbz do onvz olvgkz izxi","here is some sample text"
35533,-152.008114697486,"hzbz do onvz olvgkz izxi","here is some sample text"
35534,-180.218266945586,"hzbz eo onvz olvgkz izxi","here is some sample text"
35535,-180.218266945586,"hzbz eo ouvz olvgkz izxi","here is some sample text"
35536,-180.218266945586,"hzbz eo odvz olvgkz izxi","here is some sample text"
35537,-180.218266945586,"hzbz eo odvz olvgkz izxi","here is some sample text"
35538,-180.218266945586,"hzbz eo odvz olvgkz izxi","here is some sample text"
35539,-180.218266945586,"hzlz eo odvz obvgkz izxi","here is some sample text"
35540,-180.218266945586,"hzlz eo odvz obvgtz izxi","here is some sample text"
35541,-180.218266945586,"hzlz eo odvz obvgtz izxi","here is some sample text"
35542,-180.218266945586,"hzlz eo odvz obvgtz izxi","here is some sample text"
35543,-180.218266945586,"czlz eo odvz obvgtz izxi","here is some sample text"
35544,-180.218266945586,"czlz eg gdvz gbvotz izxi","here is some sample text"
35545,-180.218266945586,"czlz eg gdvz gbvotz izxi","here is some sample text"
35546,-180.218266945586,"czlz eg gdvz gbvonz izxi","here is some sample text"
35547,-152.122113660555,"czlz em mdvz mbvonz izxi","here is some sample text"
35548,-157.81207809968,"czlz ym mdvz mbvonz izxi","here is some sample text"
35549,-157.81207809968,"czlz ym mdvz mbvotz izxi","here is some sample text"
35550,-157.81207809968,"czlz ym mdvz mbvntz izxi","here is some sample text"
35551,-157.81207809968,"czlz ym mdhz mbhntz izxi","here is some sample text"
35552,-157.81207809968,"czlz ym mdhz mehntz izxi","here is some sample text"
35553,-157.81207809968,"vzlz ym mdhz mehntz izxi","here is some sample text"
35554,-157.81207809968,"vzlz ym mdhz mehnwz izxi","here is some sample text"
35555,-157.81207809968,"vzlz ym mdhz mehnwz tzxt","here is some sample text"
35556,-157.81207809968,"vzlz ym mdhz mphnwz tzxt","here is some sample text"
35557,-157.81207809968,"vzlz ym mdhz mjhnwz tzxt","here is some sample text"
35558,-180.218266945586,"vzlz yi idhz ijhnwz tzxt","here is some sample text"
35559,-180.218266945586,"vzlz yi idhz ijhnwz tzxt","here is some sample text"
35560,-180.218266945586,"vzlz yi idhz inhjwz tzxt","here is some sample text"
35561,-180.218266945586,"vzlz yi idhz inhjwz tzet","here is some sample text"
35562,-180.218266945586,"vzlz yi idtz intjwz hzeh","here is some sample text"
35563,-180.218266945586,"vzlz yi ictz intjwz hzeh","here is some sample text"
35564,-180.218266945586,"vzlz yi ictz intjwz hzeh","here is some sample text"
35565,-180.218266945586,"vzlz yi ictz intjwz hzeh","here is some sample text"
35566,-180.218266945586,"fzlz yi ictz intjwz hzeh","here is some sample text"
35567,-180.218266945586,"fzlz yi ictz intjwz hzeh","here is some sample text"
35568,-180.218266945586,"fzlz yi ictz intjkz hzeh","here is some sample text"
35569,-180.218266945586,"fzlz yi ictz intjkz hzeh","here is some sample text"
35570,-155.47897746276,"fzlz wi ictz intjkz hzeh","here is some sample text"
35571,-155.47897746276,"fzlz wi ictz intjkz uzeu","here is some sample text"
35572,-155.47897746276,"fzlz wi ictz intjkz uzeu","here is some sample text"
35573,-155.47897746276,"fzlz wi ictz intjkz uzeu","here is some sample text"
35574,-155.47897746276,"fzlz wi ictz intjkz uzeu","here is some sample text"
35575,-155.47897746276,"ftlt wi iczt inzjkt uteu","here is some sample text"
35576,-155.47897746276,"ftlt wi iszt inzjkt uteu","here is some sample text"
35577,-155.47897746276,"ftlt wi ivzt inzjkt uteu","here is some sample text"
35578,-155.47897746276,"ftlt wi ivzt inzjkt uteu","here is some sample text"
35579,-155.47897746276,"ftlt wi ivzt inzjkt uteu","here is some sample text"
35580,-155.47897746276,"utlt wi ivzt inzjkt ftef","here is some sample text"
35581,-155.47897746276,"vtlt wi iuzt inzjkt ftef","here is some sample text"
35582,-155.47897746276,"vtlt wi iuzt inzjkt ftef","here is some sample text"
35583,-155.47897746276,"vtlt wi iuzt inzjqt ftef","here is some sample text"
35584,-152.343827806066,"vtlt we euzt enzjqt ftif","here is some sample text"
35585,-152.343827806066,"vtlt we euzt enzjqt ftif","here is some sample text"
35586,-152.343827806066,"vtlt we euzt enzjqt ftif","here is some sample text"
35587,-152.343827806066,"vtlt we euzt enzjqt ftif","here is some sample text"
35588,-152.343827806066,"vtlt we euzt enzjqt ftif","here is some sample text"
35589,-152.343827806066,"vtlt we euzt enzjqt ftif","here is some sample text"
35590,-152.343827806066,"vtlt we euzt enzjqt ftif","here is some sample text"
35591,-152.343827806066,"vtlt we eust ensjqt ftif","here is some sample text"
35592,-152.343827806066,"vtlt we eust ensjqt ftif","here is some sample text"
35593,-152.343827806066,"vtat we eust ensjqt ftif","here is some sample text"
35594,-152.343827806066,"vtat we eust ensjqt ftif","here is some sample text"
35595,-152.343827806066,"vtat we eust ensfqt jtij","here is some sample text"
35596,-152.343827806066,"vtht we eust ensfqt jtij","here is some sample text"
35597,-152.343827806066,"vtht we erst ensfqt jtij","here is some sample text"
35598,-152.343827806066,"vtht we erst ensfqt jtij","here is some sample text"
35599,-152.343827806066,"vtht we erst ensfqt jtzj","here is some sample text"
35600,-180.218266945586,"wtht ve erst ensfqt jtzj","here is some sample text"
35601,-180.218266945586,"wtht ve ezst ensfqt jtrj","here is some sample text"
35602,-180.218266945586,"wtht ve ezst ensfqt jtrj","here is some sample text"
35603,-180.218266945586,"wmhm ve ezsm ensfqm jmrj","here is some sample text"
35604,-180.218266945586,"wmhm vo ozsm onsfqm jmrj","here is some sample text"
35605,-155.260873913349,"wmvm ho ozsm onsfqm jmrj","here is some sample text"
35606,-155.260873913349,"wmvm ho ozsm ofsnqm jmrj","here is some sample text"
35607,-155.260873913349,"gmvm ho ozsm ofsnqm jmrj","here is some sample text"
35608,-155.260873913349,"gmvm ho ozsm ofsiqm jmrj","here is some sample text"
35609,-155.260873913349,"gmvm ho ozwm ofwiqm jmrj","here is some sample text"
35610,-155.260873913349,"gmvm ho ozwm ofwiqm jmrj","here is some sample text"
35611,-155.260873913349,"gmvm ho ozwm ofwuqm jmrj","here is some sample text"
35612,-155.260873913349,"gmvm ho ozwm ofwuqm jmrj","here is some sample text"
35613,-180.218266945586,"gmvm hw wzom wfouqm jmrj","here is some sample text"
35614,-180.218266945586,"gmvm hw wzom wfouqm jmaj","here is some sample text"
35615,-180.218266945586,"gmvm hw wzom wfouqm jmaj","here is some sample text"
35616,-180.218266945586,"gmvm fw wzom whouqm jmaj","here is some sample text"
35617,-180.218266945586,"gmbm fw wzom whouqm jmaj","here is some sample text"
35618,-180.218266945586,"qmbm fw wzom whougm jmaj","here is some sample text"
35619,-180.218266945586,"qmbm fw wzom whougm jmij","here is some sample text"
35620,-180.218266945586,"qmbm fw wzom whougm jmij","here is some sample text"
35621,-180.218266945586,"qmbm fw wuom whozgm jmij","here is some sample text"
35622,-180.218266945586,"qmbm cw wuom whozgm jmij","here is some sample text"
35623,-180.218266945586,"qvbv cw wuov whozgv jvij","here is some sample text"
35624,-180.218266945586,"qvbv cw wuov whozgv jvij","here is some sample text"
35625,-180.218266945586,"qvbv cw wuov whozgv jvij","here is some sample text"
35626,-180.218266945586,"qvbv dw wuov whozgv jvij","here is some sample text"
35627,-180.218266945586,"qvbv dw wuov whozrv jvij","here is some sample text"
35628,-180.218266945586,"qvbv dw wuov whozrv jvij","here is some sample text"
35629,-180.218266945586,"qvbv dw wfov whozrv jvij","here is some sample text"
35630,-180.218266945586,"qvbv dw wfav whazrv jvij","here is some sample text"
35631,-180.218266945586,"qubu dw wfau whazru juij","here is some sample text"
35632,-157.754606745766,"qubu ow wfau whazru juij","here is some sample text"
35633,-157.754606745766,"qubu ow wfau whazeu juij","here is some sample text"
35634,-157.754606745766,"qubu ow wfau whazeu juij","here is some sample text"
35635,-157.754606745766,"qufu ow wbau whazeu juij","here is some sample text"
35636,-157.754606745766,"qufu ow wbau whazeu iuji","here is some sample text"
